"Year","Survey","sample_ID","sample_date","Long","Lat","Av_depth","Season","Antimora.rostrata","Bathydraco.antarcticus","Bathyraja.eatonii","Bathyraja.irrasa","Bathyraja.murrayi","Champsocephalus.gunnari","Dissostichus.eleginoides","Etmopterus.viator","Gobionotothen.acuta","Lepidonotothen.mizops","Lepidonotothen.squamifrons","Lycodapus.antarcticus","Macrourus.spp","Mancopsetta.maculata","Muraenolepis.spp","Notothenia.rossii","Paradiplospinus.gracilis","Paraliparis.spp.","Zanclorhynchus.spinifer","Channichthys.rhinoceratus.velifer","log_slope","log_current","Av_depth.1","sea.floor.temperature","no3_bot_mean","T_mean","chla_yearly_sd","ssha_variability"
"2010","SC Cruise 57","1340221","2010-04-16",75.1661666,-53.24224995,973,"Autumn",1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.81650869936295,-5.82940888465669,973,1.67616319656372,33.9541282653809,1.91558945068086,0.20455245489053,4.55768585205078
"2010","SC Cruise 57","1340222","2010-04-16",75.29891665,-53.1505833,775,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.88541335672346,-5.54269085260096,775,1.65537118911743,33.8195037841797,1.87534817847969,0.20455245489053,4.51326990127563
"2010","SC Cruise 57","1340223","2010-04-16",75.09174995,-53.05941665,824,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.05851334378806,-5.51298726262237,824,1.69135129451752,33.9541282653809,1.91558945068086,0.144379400958956,4.67471694946289
"2010","SC Cruise 57","1340224","2010-04-16",74.5439166,-53.12999995,812.5,"Autumn",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.09120945696355,-4.07603047440861,812.5,1.76995289325714,35.0168495178223,2.02071350719493,0.32795464221217,4.98752212524414
"2013","SC Cruise 69","1570038","2013-04-07",75.02574995,-52.7463333,417.5,"Autumn",0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,-4.05756913753059,-5.45845882875082,417.5,1.8291220664978,34.8894386291504,2.07268133628661,0.291216559039531,4.94939184188843
"2013","SC Cruise 69","1570039","2013-04-07",74.8825,-52.8281666,560.5,"Autumn",0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,-4.6413156222423,-5.04126517311408,560.5,1.79285514354706,33.9541282653809,2.05891251387019,0.261283111653703,5.0051121711731
"2013","SC Cruise 69","1570040","2013-04-07",74.9233333,-53.00416665,760,"Autumn",0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-4.89005614120875,-4.77107175146373,760,1.73373317718506,33.9541282653809,1.96406395336191,0.265344549953434,4.87125492095947
"2013","SC Cruise 69","1570041","2013-04-07",75.0108333,-53.0916666,830,"Autumn",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.67967819906888,-4.92569442668684,830,1.69735550880432,33.9541282653809,1.91558945068086,0.144379400958956,4.72195816040039
"2013","SC Cruise 69","1570042","2013-04-07",74.8335,-53.3165833,940.5,"Autumn",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-3.92414622824393,-4.54883276631001,940.5,1.63584101200104,31.6741790771484,1.86166833621188,0.363444768466973,4.67487001419067
"2013","SC Cruise 69","1570043","2013-04-07",75.3489166,-53.2839166,716.5,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-4.46254282457714,-6.47330795603556,716.5,1.63302969932556,32.0569801330566,1.79701655805394,0.20455245489053,4.4587230682373
"2013","SC Cruise 69","1570044","2013-04-08",75.44866665,-53.1190833,695,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-5.29831738889978,-5.24951054089046,695,1.67521965503693,33.8195037841797,1.87534817847969,0.249950047717345,4.56897783279419
"2013","SC Cruise 69","1570045","2013-04-08",75.35166665,-52.98566665,620.5,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-4.66152889211271,-5.13641282739939,620.5,1.7022602558136,33.8195037841797,1.87534817847969,0.249950047717345,4.64539384841919
"2013","SC Cruise 69","1570046","2013-04-08",75.59916665,-52.9325,720.5,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.55905028425219,-5.42681061269223,720.5,1.67720544338226,33.8195037841797,1.90883637074964,0.210616793747467,4.7908239364624
"2013","SC Cruise 69","1570047","2013-04-08",75.3623333,-52.69766665,409.5,"Autumn",0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,-4.02094537917457,-5.90218829145587,409.5,1.75561273097992,35.1463470458984,2.02150662832709,0.268996459301948,4.89721298217773
"2013","SC Cruise 69","1570048","2013-04-08",75.3903333,-52.4613333,368,"Autumn",0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-4.08204055652538,-6.61522410052262,368,1.76266860961914,35.1463470458984,2.02150662832709,0.261417552684516,5.01610279083252
"2013","SC Cruise 69","1570052","2013-04-09",74.75324995,-52.2629166,233.5,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,-7.18746918972316,-5.31619711664605,233.5,1.7873500585556,34.8894386291504,2.15939163551207,0.37293845234375,4.94277811050415
"2013","SC Cruise 69","1570053","2013-04-09",74.9863333,-52.26416665,272.5,"Autumn",0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,-5.8351448252094,-4.73513676613909,272.5,1.80682682991028,34.8894386291504,2.11236904929412,0.56123095123692,4.93387222290039
"2013","SC Cruise 69","1570054","2013-04-09",75.20124995,-52.14224995,377.5,"Autumn",0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,-5.09930256669671,-5.03602064043559,377.5,1.76806306838989,34.9748077392578,2.13128160876187,0.485093661324917,4.94479322433472
"2013","SC Cruise 69","1570055","2013-04-09",75.35575,-52.23449995,405.5,"Autumn",0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,-5.13517860956087,-4.613203943759,405.5,1.74823701381683,35.0482711791992,2.09536100723759,0.453157448764048,5.02009677886963
"2013","SC Cruise 69","1570056","2013-04-09",75.4475833,-52.3618333,415,"Autumn",0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,-4.36505149752925,-5.58390308004681,415,1.76599323749542,35.1463470458984,2.06578024130054,0.261417552684516,5.05113697052002
"2013","SC Cruise 69","1570057","2013-04-09",75.20924995,-52.45299995,279.5,"Autumn",0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,-4.84495133953958,-5.76495942192347,279.5,1.79393374919891,34.8894386291504,2.07268133628661,0.229696569470757,4.97744798660278
"2013","SC Cruise 69","1570058","2013-04-09",75.17141665,-52.4659166,255.5,"Autumn",0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.84495133953958,-5.76495942192347,255.5,1.79393374919891,34.8894386291504,2.07268133628661,0.229696569470757,4.97744798660278
"2013","SC Cruise 69","1570059","2013-04-09",74.83,-52.70499995,434.5,"Autumn",0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-3.82685496924159,-5.45845882875082,434.5,1.8291220664978,34.8894386291504,2.12652801543896,0.319819162360924,5.08641004562378
"2013","SC Cruise 69","1570065","2013-04-10",74.3133333,-52.5883333,213,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,-6.28395817335475,-5.65512985872828,213,1.71956944465637,30.850715637207,2.23808773231571,0.323683045521624,5.12909412384033
"2013","SC Cruise 69","1570066","2013-04-10",74.1583333,-52.60999995,202,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,-5.75339299450776,-6.08791624275965,202,1.66751265525818,30.4592189788818,2.28510689622024,0.323683045521624,5.08013296127319
"2013","SC Cruise 69","1570067","2013-04-10",74.1083333,-52.69674995,196.5,"Autumn",0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,-6.94027849294323,-6.08791624275965,196.5,1.66751265525818,30.4592189788818,2.28510689622024,0.306048394427416,5.07247686386108
"2013","SC Cruise 69","1570068","2013-04-10",74.04024995,-52.7826666,180.5,"Autumn",0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,-6.09327582917212,-5.71632190744299,180.5,1.21649694442749,27.240535736084,2.23177955312747,0.19368022354762,5.06069993972778
"2013","SC Cruise 69","1570069","2013-04-10",74.24091665,-52.7744166,184,"Autumn",0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,-6.44717089576739,-4.74997405630748,184,1.67809867858887,27.240535736084,2.23177955312747,0.270499246285507,5.15768909454346
"2013","SC Cruise 69","1570070","2013-04-10",74.367,-52.8293333,185,"Autumn",0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,-4.39612555760256,-4.62096027464717,185,1.7777943611145,35.0168495178223,2.17968766517479,0.315883828573584,5.218101978302
"2013","SC Cruise 69","1570071","2013-04-10",74.55125,-52.77199995,220.5,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,-4.06029102280238,-4.60250190004882,220.5,1.81813323497772,35.0168495178223,2.1196731216839,0.287033805686653,5.20536279678345
"2013","SC Cruise 69","1570075","2013-04-10",74.48416665,-53.0533333,665.5,"Autumn",0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,-4.09120945696355,-4.07603047440861,665.5,1.76995289325714,35.0168495178223,2.02071350719493,0.32795464221217,4.98752212524414
"2013","SC Cruise 69","1570078","2013-04-11",74.7225,-52.6508333,217,"Autumn",0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,-3.96131833850496,-5.03328010764372,217,1.79362523555756,30.850715637207,2.18356600184373,0.219839451755906,5.15492010116577
"2013","SC Cruise 69","1570079","2013-04-11",74.58699995,-52.4500833,249,"Autumn",0,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,-4.87148221513812,-4.70690465132499,249,1.7514044046402,30.850715637207,2.18356600184373,0.257837907339418,5.07583713531494
"2013","SC Cruise 69","1570080","2013-04-11",74.70916665,-52.35499995,216.5,"Autumn",0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.47005509018387,-4.84050584897236,216.5,1.76027369499207,30.850715637207,2.2084513537858,0.257837907339418,5.00534200668335
"2013","SC Cruise 69","1570081","2013-04-11",74.75241665,-52.14391665,265.5,"Autumn",0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,-5.73651233514168,-5.29147717532873,265.5,1.7821352481842,34.9748077392578,2.16777972567366,0.364823264345263,4.8591570854187
"2013","SC Cruise 69","1570082","2013-04-11",74.54216665,-52.23149995,240.5,"Autumn",0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,-5.6578535336307,-5.69476705431265,240.5,1.73991823196411,34.393238067627,2.20751962896062,0.314019020067732,4.85417079925537
"2013","SC Cruise 69","1570083","2013-04-11",74.3850833,-52.3998333,225.5,"Autumn",0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-7.29636329635915,-4.9365273426312,225.5,1.69958031177521,30.850715637207,2.25587263951572,0.327288228346439,4.98953676223755
"2013","SC Cruise 69","1570094","2013-04-12",74.38224995,-52.24174995,248.5,"Autumn",0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,-6.40819286216093,-5.69476705431265,248.5,1.73991823196411,34.393238067627,2.2504226054144,0.314019020067732,4.8337779045105
"2013","SC Cruise 69","1570095","2013-04-12",74.19849995,-52.21366665,257,"Autumn",0,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,-5.82561122172093,-5.91510833270854,257,1.7062760591507,33.9463310241699,2.29336066058059,0.449521954726593,4.76074409484863
"2013","SC Cruise 69","1570096","2013-04-12",74.13749995,-51.8183333,333.5,"Autumn",0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,-5.94878824384767,-5.80560409391831,333.5,1.75003600120544,33.9463310241699,2.29495032515835,0.568231540989497,4.4798059463501
"2013","SC Cruise 69","1570097","2013-04-12",74.18441665,-51.7333333,338.5,"Autumn",0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,-5.81214751352804,-5.10570688727647,338.5,1.76232695579529,34.8237380981445,2.31319981140341,0.489065859777725,4.47384405136108
"2013","SC Cruise 69","1570098","2013-04-12",74.5533333,-51.6433333,369.5,"Autumn",0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-4.5873302466644,-3.35028063227105,369.5,1.75484788417816,34.9715461730957,2.20920255157873,0.66618003400632,4.56199789047241
"2013","SC Cruise 69","1570101","2013-04-13",75.3820833,-52.0170833,423,"Autumn",0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,-4.83169439438704,-3.5576614807996,423,1.75793766975403,35.0482711791992,2.09536100723759,0.476270522768748,5.00106906890869
"2013","SC Cruise 69","1570102","2013-04-13",75.23474995,-51.9633333,449.5,"Autumn",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-5.70268306991586,-5.66321115653451,449.5,1.77114188671112,34.9748077392578,2.13128160876187,0.485093661324917,4.93636703491211
"2013","SC Cruise 69","1570103","2013-04-13",74.96999995,-51.9295833,421,"Autumn",0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,-4.60947948952457,-3.99086822087005,421,1.78636634349823,34.9748077392578,2.14503075287619,0.48050657190199,4.88470220565796
"2013","SC Cruise 69","1570104","2013-04-13",74.5803333,-51.8955833,326.5,"Autumn",0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-4.68963937935669,-4.58351818448477,326.5,1.78643381595612,34.393238067627,2.20267448875407,0.514630388823703,4.71712589263916
"2013","SC Cruise 69","1570105","2013-04-13",74.4399166,-52.01549995,270.5,"Autumn",0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,-4.99451589264142,-5.88148202728971,270.5,1.76009047031403,34.393238067627,2.2504226054144,0.369331517058807,4.70416212081909
"2013","SC Cruise 69","1570106","2013-04-13",74.33041665,-51.9365,281.5,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,-5.94534464537209,-5.80560409391831,281.5,1.75003600120544,34.393238067627,2.24490155830987,0.745352400387083,4.61396217346191
"2013","SC Cruise 69","1570107","2013-04-13",74.3391666,-51.3091666,413.5,"Autumn",0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-5.56907678809986,-4.3626599800644,413.5,1.7934832572937,34.9715461730957,2.27781223519235,0.524845606276328,4.37102079391479
"2013","SC Cruise 69","1570108","2013-04-13",73.76416665,-51.4008333,453,"Autumn",0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-5.75781634256168,-4.36975674070366,453,1.79525220394135,34.8237380981445,2.42566473017642,0.367484341045722,4.32774782180786
"2013","SC Cruise 69","1570109","2013-04-13",73.62416665,-51.21175,475.5,"Autumn",0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,-6.08753498809702,-4.90323291316212,475.5,1.80353450775146,34.9885406494141,2.53821435120626,0.241684580500185,4.35586881637573
"2013","SC Cruise 69","1570111","2013-04-14",72.84225,-51.3855833,331,"Autumn",0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,-4.25888906515402,-5.4827269140681,331,1.85491383075714,35.0799140930176,2.66987331472478,0.179182641576392,4.28279590606689
"2013","SC Cruise 69","1570112","2013-04-14",72.9240833,-51.00416665,455.5,"Autumn",0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,1,-5.66187309307336,-5.5060853847651,455.5,1.897576212883,35.0160064697266,2.69940189038236,0.148760019443546,4.38710689544678
"2013","SC Cruise 69","1570113","2013-04-14",73.1675,-51.06316665,430,"Autumn",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,-5.07661488639489,-5.36346698223837,430,1.86367666721344,35.0160064697266,2.66417430732308,0.170487165441845,4.38013601303101
"2013","SC Cruise 69","1570114","2013-04-14",73.38141665,-51.17825,476,"Autumn",0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-7.02541330310735,-4.30936197208127,476,1.82448410987854,34.9885406494141,2.60917858644419,0.132380884041726,4.36664390563965
"2013","SC Cruise 69","1570115","2013-04-14",73.6783333,-51.0698333,438.5,"Autumn",0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-6.45096352312163,-4.90323291316212,438.5,1.80353450775146,34.9885406494141,2.53821435120626,0.255224386335189,4.34367418289185
"2013","SC Cruise 69","1570116","2013-04-14",73.92666665,-51.0091666,464.5,"Autumn",0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-5.61714617574444,-3.94589260027585,464.5,1.8087762594223,34.9473762512207,2.45504101288736,0.300248735611065,4.31964492797852
"2013","SC Cruise 69","1570117","2013-04-14",74.4608333,-51.0781666,486.5,"Autumn",0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,-5.06561958906284,-3.5230539015252,486.5,1.73536896705627,34.8829917907715,2.26572890212908,0.621301853338997,4.41070222854614
"2013","SC Cruise 69","1570118","2013-04-14",74.3978333,-50.8083333,582.5,"Autumn",0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,-4.76663087186151,-3.13848381131493,582.5,1.69427919387817,34.8829917907715,2.33675987247846,0.53700896093408,4.28256416320801
"2013","SC Cruise 69","1570119","2013-04-15",74.24999995,-50.71524995,557.5,"Autumn",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-4.84368122501064,-3.32364982238721,557.5,1.71179687976837,35.1326141357422,2.40435826248017,0.554640034383206,4.18576908111572
"2013","SC Cruise 69","1570120","2013-04-15",74.59491665,-50.667,708,"Autumn",1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,-5.69106367406157,-2.75165368245422,708,1.72031188011169,34.1768341064453,2.36135090546747,0.316133021004016,4.28125810623169
"2013","SC Cruise 69","1570121","2013-04-15",74.9649166,-50.50724995,804.5,"Autumn",1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,-3.41811971936364,-3.05415921054752,804.5,1.42445647716522,33.6347808837891,2.36924361576334,0.307064824834509,4.33961200714111
"2013","SC Cruise 69","1570123","2013-04-15",75.08999995,-50.9171666,589.5,"Autumn",1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-4.69476677040806,-2.41928867902782,589.5,1.71714663505554,34.9803352355957,2.29059970923916,0.483792677729232,4.67775821685791
"2013","SC Cruise 69","1570124","2013-04-15",75.2025,-51.15166665,587.5,"Autumn",0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,-5.58920455452937,-3.435093721028,587.5,1.71445417404175,34.9803352355957,2.23516849897918,0.362531569377628,4.89718389511108
"2013","SC Cruise 69","1570125","2013-04-15",75.3083333,-51.3408333,691,"Autumn",0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,-5.38082975933646,-3.65053555079661,691,1.71546041965485,34.9711456298828,2.18219365416737,0.362531569377628,5.03135395050049
"2013","SC Cruise 69","1570126","2013-04-15",74.94549995,-51.4814166,669,"Autumn",0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,-4.80471932032853,-3.80550760352263,669,1.70208466053009,34.9912872314453,2.18166062885416,0.343011252205478,4.75477504730225
"2013","SC Cruise 69","1570128","2013-04-16",75.41749995,-51.8279166,607,"Autumn",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-4.61623109938673,-2.94508979795252,607,1.75228357315063,35.0482711791992,2.11984594851097,0.497133891054821,5.08121919631958
"2013","SC Cruise 69","1570129","2013-04-16",75.5104166,-51.888,599.5,"Autumn",0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-5.05725534782644,-2.94508979795252,599.5,1.75228357315063,35.0482711791992,2.09011545636236,0.497133891054821,5.07359218597412
"2013","SC Cruise 69","1570135","2013-04-17",75.62766665,-52.3930833,577.5,"Autumn",0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-4.33965704736165,-4.86085487072491,577.5,1.72397708892822,35.1463470458984,2.01950115267035,0.192243017977513,5.1536808013916
"2013","SC Cruise 69","1570136","2013-04-17",75.87416665,-52.40916665,777.5,"Autumn",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.56228293764463,-4.73757238480541,777.5,1.71843492984772,34.7054824829102,1.97490413107991,0.211195775014937,5.2683367729187
"2013","SC Cruise 69","1570137","2013-04-17",75.7595833,-52.54999995,733.5,"Autumn",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-5.0588281085326,-4.98422366143831,733.5,1.70407319068909,34.7054824829102,1.92470820475492,0.211195775014937,5.18749713897705
"2013","SC Cruise 69","1570139","2013-04-18",75.1551666,-52.57341665,230.5,"Autumn",0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,-4.86965673007992,-5.76495942192347,230.5,1.79393374919891,34.8894386291504,2.07268133628661,0.283133391535269,4.95470380783081
"2013","SC Cruise 69","1570140","2013-04-18",75.0873333,-52.5773333,230.5,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,-4.75622568286984,-5.76495942192347,230.5,1.79393374919891,34.8894386291504,2.07268133628661,0.291216559039531,4.96392583847046
"2013","SC Cruise 69","1570141","2013-04-18",75.06175,-52.6283333,287.5,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,-4.75622568286984,-5.76495942192347,287.5,1.79393374919891,34.8894386291504,2.07268133628661,0.291216559039531,4.96392583847046
"2013","SC Cruise 69","1570142","2013-04-18",75.0351666,-52.5890833,300,"Autumn",0,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,-4.06482460386673,-5.45326983971901,300,1.82784473896027,34.8894386291504,2.07268133628661,0.291216559039531,4.97314691543579
"2013","SC Cruise 69","1570143","2013-04-18",75.1833333,-52.5378333,244.5,"Autumn",0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,-4.84495133953958,-5.76495942192347,244.5,1.79393374919891,34.8894386291504,2.07268133628661,0.229696569470757,4.97744798660278
"2013","SC Cruise 69","1570144","2013-04-18",75.2115833,-52.48941665,277,"Autumn",0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,-4.84495133953958,-5.76495942192347,277,1.79393374919891,34.8894386291504,2.07268133628661,0.229696569470757,4.97744798660278
"2013","SC Cruise 69","1570145","2013-04-18",75.13416665,-52.42466665,246,"Autumn",0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,-5.54652237362648,-5.64724905230316,246,1.7898086309433,34.8894386291504,2.11236904929412,0.62190780213212,4.97901678085327
"2013","SC Cruise 69","1570146","2013-04-18",75.4916666,-52.6491666,540.5,"Autumn",0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,-4.08488941390209,-6.61522410052262,540.5,1.76266860961914,35.1463470458984,1.97187367255764,0.268996459301948,5.02296781539917
"2013","SC Cruise 69","1570150","2013-04-19",75.03166665,-52.4924166,219,"Autumn",0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,-4.63459900732917,-5.45326983971901,219,1.82784473896027,34.8894386291504,2.07268133628661,0.62190780213212,4.96936511993408
"2013","SC Cruise 69","1570151","2013-04-19",75.06091665,-52.47566665,216.5,"Autumn",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.92605138352535,-5.76495942192347,216.5,1.79393374919891,34.8894386291504,2.07268133628661,0.62190780213212,4.9734058380127
"2013","SC Cruise 69","1570152","2013-04-19",75.0765833,-52.50566665,216.5,"Autumn",0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,-5.92605138352535,-5.76495942192347,216.5,1.79393374919891,34.8894386291504,2.07268133628661,0.62190780213212,4.9734058380127
"2013","SC Cruise 69","1570153","2013-04-19",75.01725,-52.44866665,214,"Autumn",0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-7.07973053355482,-5.79729208717953,214,1.81138324737549,34.8894386291504,2.11236904929412,0.62190780213212,4.96275806427002
"2013","SC Cruise 69","1570154","2013-04-19",74.9265,-52.46291665,218,"Autumn",0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.47589784677472,-5.45326983971901,218,1.82784473896027,34.8894386291504,2.12652801543896,0.290838952227026,5.00211715698242
"2013","SC Cruise 69","1570155","2013-04-19",74.9303333,-52.4280833,214,"Autumn",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,-6.23175422219472,-5.79729208717953,214,1.81138324737549,34.8894386291504,2.15939163551207,0.290838952227026,4.97695207595825
"2013","SC Cruise 69","1570157","2013-04-19",74.9178333,-52.4898333,221,"Autumn",0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,-4.47589784677472,-5.45326983971901,221,1.82784473896027,34.8894386291504,2.12652801543896,0.290838952227026,5.00211715698242
"2013","SC Cruise 69","1570160","2013-04-20",75.7485833,-52.7168333,767.5,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.7508898755321,-5.67009532850417,767.5,1.72183609008789,35.1463470458984,1.97187367255764,0.368688006277938,5.02216577529907
"2013","SC Cruise 69","1570161","2013-04-20",76.05324995,-52.74666665,853,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,-5.54600981203776,-5.10463925711801,853,1.67799639701843,34.7054824829102,1.88181378408466,0.297698183589046,5.02542495727539
"2013","SC Cruise 69","1570162","2013-04-20",76.3195833,-52.7545833,816.5,"Autumn",0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-5.45426967334471,-5.53830769893132,816.5,1.66617465019226,32.798023223877,1.79101638707238,0.230939176126204,4.80329418182373
"2013","SC Cruise 69","1570163","2013-04-20",76.71125,-52.90699995,846.5,"Autumn",0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,-4.89860206313999,-6.92390780683253,846.5,1.63184010982513,32.798023223877,1.754937503553,0.179800798835709,4.42374086380005
"2013","SC Cruise 69","1570164","2013-04-20",76.41391665,-52.9383333,870.5,"Autumn",0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,-4.80704162319327,-5.43420794136733,870.5,1.6392297744751,32.798023223877,1.79101638707238,0.155352392939461,4.62533378601074
"2013","SC Cruise 69","1570167","2013-04-21",75.8130833,-52.17766665,828,"Autumn",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-4.78202667481844,-3.93150836469417,828,1.73931133747101,35.0259132385254,2.01819468452707,0.340096390590115,5.21289682388306
